Date,Close,High,Low,Open,Volume,simple_return_o2c,log_return_o2c
2016-08-19,8666.900391,8696.599609,8647.099609,8694.299805,191900,-0.003151422726904829,-0.0031563989169758715
2016-08-22,8629.150391,8684.849609,8614.0,8667.0,152300,-0.004367094611745781,-0.004376658223039905
2016-08-23,8632.599609,8642.150391,8580.0,8628.349609,187500,0.0004925623314528949,0.0004924410624477736
2016-08-24,8650.299805,8661.049805,8620.900391,8648.5,149600,0.00020810602994747462,0.0002080843788913825
2016-08-25,8592.200195,8683.049805,8583.650391,8668.849609,213100,-0.008841936065014155,-0.008881257940976191
2016-08-26,8572.549805,8622.950195,8547.549805,8614.349609,147500,-0.004852345899257315,-0.004864156752005131
2016-08-29,8607.450195,8622.0,8543.75,8583.75,129700,0.002761053735255592,0.0027572490281160007
2016-08-30,8744.349609,8750.599609,8642.25,8646.75,150200,0.011287432734842673,0.011224205006929357
2016-08-31,8786.200195,8819.200195,8754.049805,8754.049805,362200,0.003672630464317761,0.003665902824113481
2016-09-01,8774.650391,8813.25,8759.950195,8793.599609,238900,-0.0021548875139376644,-0.0021572126248720503
2016-09-02,8809.650391,8824.099609,8768.200195,8796.349609,191500,0.0015120797366203753,0.001510937695148991
2016-09-06,8943.0,8950.849609,8848.450195,8852.700195,195600,0.010200255629463362,0.01014858410015312
2016-09-07,8917.950195,8968.700195,8913.349609,8968.700195,290100,-0.005658568008360065,-0.005674638356424386
2016-09-08,8952.5,8960.349609,8896.0,8915.5,217200,0.004150075710840584,0.004141487898486343
2016-09-09,8866.700195,8939.150391,8858.700195,8934.299805,175900,-0.007566301945919673,-0.007595071620390261
2016-09-12,8715.599609,8746.950195,8699.400391,8732.950195,184500,-0.0019867954829208,-0.0019887717791644338
2016-09-14,8726.599609,8739.849609,8688.900391,8710.650391,184300,0.0018310019670264577,0.0018293277263053366
2016-09-15,8742.549805,8751.950195,8704.349609,8743.849609,145400,-0.00014865351740067645,-0.00014866456742989163
2016-09-16,8779.849609,8847.650391,8750.5,8780.849609,265800,-0.00011388419623714618,-0.00011389068153460907
2016-09-19,8808.400391,8824.299805,8774.200195,8788.450195,131700,0.002270047113807294,0.002267474449501674
2016-09-20,8775.900391,8816.450195,8759.299805,8816.099609,136500,-0.004559750885636982,-0.004570178259264366
2016-09-21,8777.150391,8826.849609,8757.299805,8790.299805,148800,-0.0014959005143967419,-0.001497020490625917
2016-09-22,8867.450195,8893.349609,8837.799805,8873.349609,172800,-0.0006648463387509684,-0.0006650674470855198
2016-09-23,8831.549805,8885.200195,8820.299805,8880.75,185900,-0.005540094586605759,-0.005555497827236059
2016-09-26,8723.049805,8809.549805,8715.099609,8807.900391,164000,-0.009633463394601915,-0.009680165379694303
2016-09-27,8706.400391,8768.5,8690.5,8748.900391,151400,-0.004857753329060577,-0.004869590563231503
2016-09-28,8745.150391,8767.049805,8703.150391,8711.200195,165500,0.00389730407292066,0.003889729257928518
2016-09-29,8591.25,8800.650391,8558.25,8792.700195,372900,-0.022911072882316086,-0.023177610490193554
2016-09-30,8611.150391,8637.150391,8555.200195,8581.5,181700,0.003455152479170165,0.0034491971536057976
2016-10-03,8738.099609,8745.200195,8635.0,8666.150391,137300,0.008302327418033606,0.008268052673848513
2016-10-04,8769.150391,8783.650391,8736.099609,8770.0,184300,-9.687673888258974e-05,-9.688143173694606e-05
2016-10-05,8743.950195,8806.950195,8731.400391,8806.349609,157200,-0.007085729816612041,-0.007110952819674148
2016-10-06,8709.549805,8781.150391,8684.650391,8768.700195,163600,-0.0067456280502926624,-0.006768482636197472
2016-10-07,8697.599609,8723.700195,8663.799805,8721.700195,150400,-0.002763289893158105,-0.0027671148265664414
2016-10-10,8708.799805,8745.799805,8703.950195,8735.349609,108400,-0.003039352194060596,-0.0030439804051618146
2016-10-13,8573.349609,8681.549805,8541.349609,8671.5,212300,-0.011318732745199678,-0.011383277103086523
2016-10-14,8583.400391,8604.450195,8549.799805,8594.0,162800,-0.0012333731673260795,-0.0012341343979963833
2016-10-17,8520.400391,8615.400391,8506.150391,8612.950195,197400,-0.010745424262841752,-0.010803573266438271
2016-10-18,8677.900391,8685.099609,8555.900391,8556.049805,216600,0.014241453565264628,0.014140996709799658
2016-10-19,8659.099609,8698.75,8636.700195,8697.5,172100,-0.004415106754814491,-0.004424882122114095
2016-10-20,8699.400391,8727.0,8678.299805,8693.349609,161000,0.0006960242337124001,0.000695782121183054
2016-10-21,8693.049805,8709.099609,8652.049805,8708.599609,157300,-0.0017855688283028304,-0.001787164856484881
2016-10-24,8708.950195,8736.950195,8684.150391,8709.849609,157100,-0.00010326401033056154,-0.00010326934242555515
2016-10-25,8691.299805,8722.650391,8663.450195,8721.700195,189800,-0.0034856036461132778,-0.0034916925155432862
2016-10-26,8615.25,8657.299805,8596.599609,8657.299805,219300,-0.004857150144634614,-0.004868984434564795
2016-10-27,8615.25,8624.849609,8550.25,8607.099609,242800,0.0009469381522524412,0.0009464900891567293
2016-10-28,8638.0,8653.75,8581.75,8625.0,175500,0.001507246376811544,0.0015061116210858725
2016-11-01,8626.25,8669.599609,8614.5,8653.150391,165000,-0.003108739567034169,-0.003113581735847273
2016-11-02,8514.0,8549.5,8504.849609,8542.799805,155300,-0.0033712372591412354,-0.0033769326834903785
2016-11-03,8484.950195,8537.650391,8476.150391,8499.849609,170500,-0.0017529032495146035,-0.0017544413821436163
2016-11-04,8433.75,8504.0,8400.25,8503.599609,224800,-0.00821412251419662,-0.008248044304744982
2016-11-07,8497.049805,8535.849609,8481.450195,8535.75,172800,-0.00453389508830504,-0.00454420436322339
2016-11-08,8543.549805,8559.400391,8480.099609,8540.0,195700,0.00041566803278692,0.00041558166676241437
2016-11-09,8432.0,8476.200195,8002.25,8067.5,314300,0.045181282925317534,0.04419034685502658
2016-11-10,8525.75,8598.450195,8510.700195,8555.599609,263100,-0.0034888973729674255,-0.003494997768642993
2016-11-11,8296.299805,8460.599609,8284.950195,8456.650391,266900,-0.01896147748648236,-0.019143551570520632
2016-11-15,8108.450195,8288.549805,8093.200195,8284.849609,359200,-0.021291806408697433,-0.021521746672356956
2016-11-16,8111.600098,8210.049805,8089.399902,8205.650391,269500,-0.011461650023885217,-0.01152784099238739
2016-11-17,8079.950195,8151.25,8060.299805,8105.100098,191300,-0.0031029725353058923,-0.0031077967367445112
2016-11-18,8074.100098,8128.950195,8048.299805,8097.549805,161200,-0.002895901546109747,-0.0029001027818625976
2016-11-21,7929.100098,8102.450195,7916.399902,8102.100098,218800,-0.02135248860264083,-0.021583750930252624
2016-11-22,8002.299805,8019.049805,7938.149902,7989.149902,210200,0.0016459702423041733,0.0016446171178831023
2016-11-23,8033.299805,8055.200195,7973.100098,8051.200195,181000,-0.002223319451318262,-0.0022257946955291917
2016-11-24,7965.5,8024.850098,7952.549805,8011.799805,260500,-0.005778951811939326,-0.005795714565923667
2016-11-25,8114.299805,8122.25,7976.75,8007.950195,177900,0.01328050342600795,0.013193090613990079
2016-11-28,8126.899902,8146.5,8066.5,8080.649902,189700,0.005723549536350125,0.00570723225892678
2016-11-29,8142.149902,8197.349609,8128.700195,8131.549805,189700,0.0013035764711768483,0.0013027275530417958
2016-11-30,8224.5,8234.25,8139.25,8172.149902,248000,0.006405915044116917,0.006385484375341054
2016-12-01,8192.900391,8250.799805,8185.049805,8244.0,157700,-0.006198399927219933,-0.006217689760091165
2016-12-02,8086.799805,8159.299805,8070.049805,8153.549805,171500,-0.008186618294655723,-0.008220312675571178
2016-12-05,8128.75,8141.899902,8056.850098,8088.75,126500,0.004945139854736436,0.004932952811885671
2016-12-06,8143.149902,8178.700195,8130.850098,8153.149902,115300,-0.001226519826103889,-0.0012272726171508536
2016-12-07,8102.049805,8190.450195,8077.5,8168.399902,169800,-0.008122777752807453,-0.00815594725311759
2016-12-08,8246.849609,8256.25,8151.75,8152.100098,142500,0.01162271192220099,0.011555687046617491
2016-12-09,8261.75,8274.950195,8241.950195,8271.700195,149700,-0.0012029201694246927,-0.0012036442586309509
2016-12-12,8170.799805,8230.650391,8154.450195,8230.650391,108100,-0.007271671515223677,-0.007298238990186266
2016-12-13,8221.799805,8228.849609,8155.799805,8196.150391,184000,0.0031294464811391087,0.003124559955592505
2016-12-14,8182.450195,8229.400391,8165.100098,8229.349609,144600,-0.005699042600974091,-0.0057153441090881585
2016-12-15,8153.600098,8225.900391,8121.950195,8128.399902,181800,0.003100265280230552,0.003095469367670751
2016-12-16,8139.450195,8178.700195,8127.450195,8178.200195,203000,-0.004738206338320117,-0.004749467222983225
2016-12-19,8104.350098,8132.5,8094.850098,8126.0,107400,-0.002664275412257,-0.0026678309106152004
2016-12-20,8082.399902,8124.100098,8062.75,8110.600098,128000,-0.0034769555469703617,-0.003483014204774103
2016-12-21,8061.299805,8112.549805,8053.25,8105.850098,123700,-0.005496066724820392,-0.005511225668098576
2016-12-22,7979.100098,8046.450195,7964.950195,8043.850098,122600,-0.008049627878582544,-0.008082201052121386
2016-12-23,7985.75,8022.600098,7942.049805,7972.5,124100,0.0016619629978049666,0.0016605834655781036
2016-12-26,7908.25,7970.049805,7893.799805,7965.100098,106900,-0.0071373990659922,-0.007162992150117902
2016-12-27,8032.850098,8044.649902,7903.700195,7915.049805,118800,0.014883076658037453,0.01477341044744919
2016-12-28,8034.850098,8100.549805,8028.399902,8047.549805,126700,-0.0015780836786011276,-0.0015793301641944413
2016-12-29,8103.600098,8111.100098,8020.799805,8030.600098,178500,0.00909022975981344,0.00904916230869561
2016-12-30,8185.799805,8197.0,8114.75,8119.649902,127600,0.008146891035746062,0.008113884266161461
2017-01-02,8179.5,8212.0,8133.799805,8210.099609,118300,-0.0037270691535163936,-0.0037340319817662946
2017-01-03,8192.25,8219.099609,8148.600098,8196.049805,127300,-0.00046361419103169155,-0.000463721693318429
2017-01-04,8190.5,8218.5,8180.899902,8202.650391,132400,-0.0014812762242470967,-0.0014823743984735765
2017-01-05,8273.799805,8282.650391,8223.700195,8226.650391,159100,0.005731301533316913,0.0057149401097519705
2017-01-06,8243.799805,8306.849609,8233.25,8281.849609,139400,-0.004594360655698293,-0.004604947168566124
2017-01-09,8236.049805,8263.0,8227.75,8259.349609,99100,-0.0028210216425045287,-0.002825008223310628
2017-01-10,8288.599609,8293.799805,8261.0,8262.700195,142900,0.003134497608381581,0.003129595312238737
2017-01-11,8380.650391,8389.0,8322.25,8327.799805,186500,0.006346284401345326,0.006326231534573604
2017-01-12,8407.200195,8417.200195,8382.299805,8391.049805,172600,0.0019247162602198387,0.0019228663671778084
2017-01-13,8400.349609,8461.049805,8373.150391,8457.650391,185300,-0.0067750237182863104,-0.006798078381073415
2017-01-16,8412.799805,8426.700195,8374.400391,8390.950195,124100,0.0026039494326901558,0.0026005650303014775
2017-01-17,8398.0,8440.900391,8378.299805,8415.049805,122000,-0.0020261086262223227,-0.0020281639609952087
2017-01-18,8417.0,8460.299805,8397.400391,8403.849609,163800,0.001564805608362585,0.0015635825757725386
2017-01-19,8435.099609,8445.150391,8404.049805,8418.400391,165900,0.0019836568973192747,0.001981692047938412
2017-01-20,8349.349609,8423.650391,8340.950195,8404.349609,202600,-0.00654423037579277,-0.006565737735494221
2017-01-23,8391.5,8404.150391,8327.200195,8329.599609,195000,0.00743137652536352,0.007403899889018342
2017-01-24,8475.799805,8480.950195,8398.150391,8407.049805,179200,0.008177660605639847,0.0081444047196977
2017-01-25,8602.75,8612.599609,8493.950195,8499.450195,292500,0.012153704372639185,0.01208044112354774
2017-01-27,8641.25,8672.700195,8606.900391,8610.5,275400,0.0035712211834388885,0.0035648595145206727
2017-01-30,8632.75,8662.599609,8617.75,8635.549805,304700,-0.00032421849948449655,-0.00032427106966532434
2017-01-31,8561.299805,8631.75,8552.400391,8629.450195,521000,-0.007897419703457587,-0.007928769486458726
2017-02-01,8716.400391,8722.400391,8537.5,8570.349609,327700,0.017041403053922766,0.016897827205229633
2017-02-02,8734.25,8757.599609,8685.799805,8724.75,283500,0.0010888564142239598,0.0010882640400465147
2017-02-03,8740.950195,8748.25,8707.75,8735.150391,191000,0.0006639615507908481,0.0006637412258398537
2017-02-06,8801.049805,8814.099609,8770.200195,8785.450195,194400,0.001775618739365159,0.001774044191999707
2017-02-07,8768.299805,8809.299805,8741.049805,8805.700195,226300,-0.0042472931364657684,-0.004256338507272677
2017-02-08,8769.049805,8791.25,8715.0,8774.549805,218700,-0.000626812784955133,-0.0006270093142178187
2017-02-09,8778.400391,8821.400391,8724.099609,8795.549805,187500,-0.0019497830585022413,-0.0019516863599088124
2017-02-10,8793.549805,8822.099609,8771.200195,8812.349609,225900,-0.0021333474991505064,-0.002135626326523866
2017-02-13,8805.049805,8826.900391,8754.200195,8819.799805,204900,-0.001672373560184237,-0.0016737735379215295
2017-02-14,8792.299805,8820.450195,8772.5,8819.900391,188300,-0.0031293534820600044,-0.0031342601478027863
2017-02-15,8724.700195,8807.900391,8712.849609,8778.950195,216100,-0.006179554365269957,-0.006198726837043254
2017-02-16,8778.0,8783.950195,8719.599609,8739.0,184600,0.004462753175420442,0.00445282462063493
2017-02-17,8821.700195,8896.450195,8804.25,8883.700195,298300,-0.006979073881274722,-0.0070035415248459396
2017-02-20,8879.200195,8886.25,8809.799805,8818.549805,167800,0.0068775922732342565,0.0068540495188321405
2017-02-21,8907.849609,8920.799805,8860.950195,8890.75,175700,0.001923303320867209,0.0019214561411139324
2017-02-22,8926.900391,8960.75,8905.25,8931.599609,247100,-0.0005261339743964921,-0.0005262724314427665
2017-02-23,8939.5,8982.150391,8927.549805,8956.400391,377200,-0.0018869624248801786,-0.0018887449812408494
2017-02-27,8896.700195,8951.799805,8888.650391,8943.700195,189900,-0.005255095651157338,-0.005268952232735356
2017-02-28,8879.599609,8914.75,8867.599609,8898.950195,293600,-0.0021744796381567566,-0.0021768472518463046
2017-03-01,8945.799805,8960.799805,8898.599609,8904.400391,205900,0.0046493208056821445,0.004638546097514295
2017-03-02,8899.75,8992.5,8879.799805,8982.849609,218800,-0.00925091842979786,-0.009293973916612651
2017-03-03,8897.549805,8907.099609,8860.099609,8883.5,202600,0.0015815618843924018,0.0015803125325067344
2017-03-06,8963.450195,8967.799805,8914.0,8915.099609,174800,0.005423448769006134,0.005408794830112045
2017-03-07,8946.900391,8977.849609,8932.799805,8977.75,173400,-0.003436229456155626,-0.003442146852169126
2017-03-08,8924.299805,8957.049805,8891.950195,8950.700195,177800,-0.0029495334917760685,-0.002953891938050971
2017-03-09,8927.0,8945.799805,8899.5,8914.5,171500,0.001402209882775285,0.0014012277045370907
2017-03-10,8934.549805,8975.700195,8903.950195,8953.700195,152700,-0.0021388241266658836,-0.002141114677628187
2017-03-14,9087.0,9122.75,9060.5,9091.650391,270300,-0.000511501300644257,-0.0005116321620602963
2017-03-15,9084.799805,9106.549805,9075.5,9086.849609,240600,-0.00022557917080190393,-0.0002256046176099723
2017-03-16,9153.700195,9158.450195,9128.549805,9129.650391,208600,0.002634252459843278,0.002630788898096166
2017-03-17,9160.049805,9218.400391,9147.599609,9207.799805,286700,-0.005185820827041776,-0.0051993138643980545
2017-03-20,9126.849609,9167.599609,9116.299805,9166.950195,332100,-0.0043744740777440505,-0.0043840700846870615
2017-03-21,9121.5,9147.75,9087.200195,9133.950195,247700,-0.001363067975432397,-0.0013639977976218339
2017-03-22,9030.450195,9072.900391,9019.299805,9047.200195,232300,-0.001851401498693117,-0.0018531174607313468
2017-03-23,9086.299805,9099.049805,9048.599609,9048.75,191800,0.004149722889901897,0.004141136535667969
2017-03-24,9108.0,9133.549805,9089.400391,9104.0,203700,0.0004393673110720808,0.00043927081751810244
2017-03-27,9045.200195,9094.849609,9024.650391,9093.450195,202700,-0.005306016854475071,-0.005320143755781321
2017-03-28,9100.799805,9110.400391,9079.799805,9081.5,183300,0.0021251781093432065,0.0021229231126262695
2017-03-29,9143.799805,9153.150391,9109.099609,9128.700195,243400,0.001654081049596856,0.0016527145641817699
2017-03-30,9173.75,9183.150391,9136.349609,9142.599609,323400,0.0034071699879905104,0.003401378735120757
2017-03-31,9173.75,9191.700195,9152.099609,9158.900391,190900,0.0016213309858237324,0.0016200180476875492
2017-04-03,9237.849609,9245.349609,9192.400391,9220.599609,139100,0.0018708110894614105,0.0018690633019092385
2017-04-05,9265.150391,9273.900391,9215.400391,9264.400391,184800,8.095505033756112e-05,8.095177365431505e-05
2017-04-06,9261.950195,9267.950195,9218.849609,9245.799805,186100,0.0017467812780529446,0.001745257429931107
2017-04-07,9198.299805,9250.5,9188.099609,9223.700195,190000,-0.0027538178239756572,-0.0027576165558927056
2017-04-10,9181.450195,9225.650391,9174.849609,9225.599609,135800,-0.004785533284680121,-0.004797020612401654
2017-04-11,9237.0,9242.700195,9172.849609,9184.549805,200100,0.005710698522364721,0.00569445429812793
2017-04-12,9203.450195,9246.400391,9161.799805,9242.5,161800,-0.004225026237489882,-0.004233976880875584
2017-04-13,9150.799805,9202.650391,9144.950195,9202.5,166500,-0.005618059766367756,-0.005633900421160332
2017-04-18,9105.150391,9217.900391,9095.450195,9163.0,174200,-0.006313391793080991,-0.006333405531898339
2017-04-19,9103.5,9120.5,9075.150391,9112.200195,173700,-0.000954785322294982,-0.0009552414201409472
2017-04-20,9136.400391,9143.900391,9102.650391,9108.099609,170300,0.0031072104187390703,0.0031023930169868583
2017-04-21,9119.400391,9183.650391,9088.75,9179.099609,155200,-0.006503820695165752,-0.0065250626898250294
2017-04-24,9217.950195,9225.400391,9130.549805,9135.349609,167700,0.009041863698201702,0.009001230796404833
2017-04-25,9306.599609,9309.200195,9250.349609,9273.049805,168700,0.0036179902734816416,0.0036114610902807077
2017-04-26,9351.849609,9367.0,9301.349609,9336.200195,185700,0.0016762080582186645,0.0016748047893862842
2017-04-27,9342.150391,9367.150391,9322.650391,9359.150391,209400,-0.0018164041915971207,-0.0018180558540515197
2017-04-28,9304.049805,9342.650391,9282.25,9340.950195,162200,-0.003950389331885185,-0.003958212730265283
2017-05-02,9313.799805,9352.549805,9269.900391,9339.849609,161600,-0.0027891031537486954,-0.0027929999493463437
2017-05-03,9311.950195,9346.299805,9298.400391,9344.700195,151600,-0.003504660322598996,-0.0035108160312409533
2017-05-04,9359.900391,9365.650391,9323.25,9360.950195,269600,-0.00011214716221441545,-0.00011215345117760914
2017-05-05,9285.299805,9377.099609,9272.0,9374.549805,231900,-0.009520457179970188,-0.009566066443963663
2017-05-08,9314.049805,9338.700195,9297.950195,9311.450195,174300,0.00027918422432171575,0.0002791452596582049
2017-05-09,9316.849609,9338.950195,9307.700195,9337.349609,132300,-0.0021954838212591143,-0.0021978974292023684
2017-05-10,9407.299805,9414.75,9336.0,9339.650391,152700,0.007243249069064817,0.007217142727881225
2017-05-11,9422.400391,9450.650391,9411.299805,9448.599609,171100,-0.0027728149232872923,-0.0027766662956627353
2017-05-12,9400.900391,9437.75,9372.549805,9436.650391,154300,-0.003788420521978364,-0.0037956147626245183
2017-05-15,9445.400391,9449.25,9423.099609,9433.549805,140800,0.0012562170386505311,0.0012554286582086571
2017-05-16,9512.25,9517.200195,9456.349609,9461.0,166500,0.0054169749497938735,0.005402355911204386
2017-05-17,9525.75,9532.599609,9486.099609,9517.599609,205500,0.0008563494299858032,0.0008559829720084818
2017-05-18,9429.450195,9489.099609,9418.099609,9453.200195,193300,-0.0025123767094832328,-0.00251553802390028
2017-05-19,9427.900391,9505.75,9390.75,9469.900391,252100,-0.004435104728230943,-0.004444968982010276
2017-05-22,9438.25,9498.650391,9427.900391,9480.25,196800,-0.004430262915007477,-0.004440105611000808
2017-05-23,9386.150391,9448.049805,9370.0,9445.049805,224400,-0.006236008831718487,-0.006255533949655303
2017-05-24,9360.549805,9431.900391,9341.650391,9410.900391,211800,-0.005350241093631247,-0.005364604889600101
2017-05-25,9509.75,9523.299805,9379.200195,9384.049805,289200,0.01339509035139863,0.013306169318706908
2017-05-26,9595.099609,9604.900391,9495.400391,9507.75,218800,0.009187200862454503,0.009145255245419166
2017-05-29,9604.900391,9637.75,9547.700195,9560.049805,235000,0.004691459449985391,0.0046804888527935285
2017-05-30,9624.549805,9635.299805,9581.200195,9590.650391,193900,0.0035346313980761934,0.0035283992697162573
2017-05-31,9621.25,9649.599609,9609.25,9636.549805,414300,-0.0015876849401081916,-0.0015889466474820865
2017-06-01,9616.099609,9634.650391,9589.900391,9603.549805,176100,0.0013067880372179541,0.0013059349328676732
2017-06-02,9653.5,9673.5,9637.450195,9657.150391,162200,-0.0003779987731579171,-0.0003780702327024857
2017-06-05,9675.099609,9687.200195,9640.700195,9656.299805,127700,0.001946895226913492,0.0019450024826528907
2017-06-06,9637.150391,9709.299805,9630.200195,9704.25,145900,-0.006914455934255659,-0.0069384715520001625
2017-06-07,9663.900391,9678.549805,9630.549805,9663.950195,160700,-5.1535861624874e-06,-5.153599442258193e-06
2017-06-08,9647.25,9688.700195,9641.5,9682.400391,155400,-0.0036303385091027707,-0.0036369441800083893
2017-06-09,9668.25,9676.25,9608.150391,9638.549805,159000,0.0030813966417013727,0.003076658869212043
2017-06-12,9616.400391,9647.049805,9598.5,9646.700195,141400,-0.003140950105996354,-0.0031458932432593574
2017-06-13,9606.900391,9654.150391,9595.400391,9615.549805,129700,-0.0008995236024365028,-0.000899928416570291
2017-06-14,9618.150391,9627.400391,9580.450195,9621.549805,181800,-0.0003533125191780284,-0.00035337494875133194
2017-06-15,9578.049805,9621.400391,9560.799805,9617.900391,171100,-0.004143376868124937,-0.004151984438560444
2017-06-16,9588.049805,9615.849609,9565.5,9595.450195,213200,-0.0007712394780450271,-0.0007715370362135159
2017-06-19,9657.549805,9673.299805,9614.900391,9626.400391,141700,0.0032358319553302817,0.0032306079174808607
2017-06-20,9653.5,9676.5,9643.75,9670.5,159500,-0.001757923582027865,-0.0017594705429131731
2017-06-21,9633.599609,9650.450195,9608.599609,9648.099609,144000,-0.0015028866396107343,-0.0015040171065208716
2017-06-22,9630.0,9698.849609,9617.75,9642.650391,198800,-0.0013119205288004698,-0.001312781849943089
2017-06-23,9574.950195,9647.650391,9565.299805,9643.25,175200,-0.007082654188162785,-0.00710785524742836
2017-06-27,9511.400391,9615.400391,9473.450195,9594.049805,203300,-0.008614653423721919,-0.008651974041231133
2017-06-28,9491.25,9522.5,9474.349609,9520.200195,172400,-0.0030409229225246692,-0.003045555923418113
2017-06-29,9504.099609,9575.799805,9493.799805,9522.950195,259300,-0.001979490138454776,-0.0019814519183690656
2017-06-30,9520.900391,9535.799805,9448.75,9478.5,179600,0.004473322888642661,0.004463347318045019
2017-07-03,9615.0,9624.0,9543.549805,9587.950195,183000,0.0028212291939215817,0.0028172569960724786
2017-07-04,9613.299805,9650.650391,9595.5,9645.900391,144800,-0.003379734879951357,-0.0033854590850502402
2017-07-05,9637.599609,9643.650391,9607.349609,9619.75,130800,0.0018555169313132502,0.0018537975862927107
2017-07-06,9674.549805,9700.700195,9639.950195,9653.599609,147400,0.0021701952482542364,0.0021678437760344646
2017-07-07,9665.799805,9684.25,9642.650391,9670.349609,141800,-0.00047049012537936363,-0.00047060084058670647
2017-07-10,9771.049805,9782.150391,9646.450195,9719.299805,37500,0.005324457629486634,0.0053103328207428245
2017-07-11,9786.049805,9830.049805,9778.849609,9797.450195,179700,-0.0011636078544003947,-0.0011642853716470611
2017-07-12,9816.099609,9824.950195,9787.700195,9807.299805,145500,0.0008972708263199625,0.0008968685194862179
2017-07-13,9891.700195,9897.25,9853.450195,9855.799805,181300,0.0036425648562570245,0.0036359467831956686
2017-07-14,9886.349609,9913.299805,9845.450195,9913.299805,159600,-0.0027185898268109465,-0.0027222919032747076
2017-07-17,9915.950195,9928.200195,9894.700195,9908.150391,163500,0.0007872109013489226,0.0007869012133631695
2017-07-18,9827.150391,9885.349609,9792.049805,9832.700195,293900,-0.0005644231889447848,-0.0005645825356750416
2017-07-19,9899.599609,9905.049805,9851.650391,9855.950195,200200,0.00442873727407278,0.004418959275978309
2017-07-20,9873.299805,9922.549805,9863.450195,9920.200195,161100,-0.004727766484353579,-0.004738977722352646
2017-07-21,9915.25,9924.700195,9838.0,9899.599609,187500,0.001580911513408223,0.0015796631882894622
2017-07-24,9966.400391,9982.049805,9919.599609,9936.799805,174500,0.0029788852126320098,0.002974457125739176
2017-07-25,9964.549805,10011.2998,9949.099609,10010.5498,185500,-0.0045951517068523184,-0.004605741871184919
2017-07-26,10020.65039,10025.9502,9965.950195,9983.650391,197600,0.003706059161822761,0.003699208644964171
2017-07-27,10020.5498,10114.84961,10005.5,10063.25,287900,-0.004243181874642787,-0.0042522097177575885
2017-07-28,10014.5,10026.0498,9944.5,9996.549805,191600,0.0017956390304805225,0.0017940287980259626
2017-07-31,10077.09961,10085.90039,10016.9502,10034.7002,237700,0.004225279196681919,0.004216377769737473
2017-08-01,10114.65039,10128.59961,10065.75,10101.0498,184300,0.0013464531181699435,0.001345547463027205
2017-08-02,10081.5,10137.84961,10054.2002,10136.2998,161500,-0.00540629234348422,-0.005420959228131277
2017-08-03,10013.65039,10081.15039,9998.25,10081.15039,192700,-0.0066956644220839134,-0.006718180948127587
2017-08-04,10066.40039,10075.25,9988.349609,10008.59961,178600,0.005775111629228391,0.005758499598930557
2017-08-07,10057.40039,10088.09961,10046.34961,10074.7998,137400,-0.0017270229032243511,-0.0017285159265163848
2017-08-08,9978.549805,10083.7998,9947.0,10068.34961,203300,-0.00891901935058037,-0.008959031896459175
2017-08-09,9908.049805,9969.799805,9893.049805,9961.150391,169200,-0.005330768426905386,-0.005345027670642583
2017-08-10,9820.25,9892.650391,9776.200195,9872.849609,235500,-0.005327702850051685,-0.005341945669076295
2017-08-11,9710.799805,9771.650391,9685.549805,9712.150391,285900,-0.00013906147924258594,-0.0001390711491865787
2017-08-14,9794.150391,9818.299805,9752.099609,9755.75,195600,0.003936180303923287,0.003928453814830258
2017-08-16,9897.299805,9903.950195,9773.849609,9825.849609,219500,0.0072716557695484685,0.007245344753507648
2017-08-17,9904.150391,9947.799805,9883.75,9945.549805,197600,-0.004162606875608654,-0.004171294641159195
2017-08-18,9837.400391,9865.950195,9783.650391,9865.950195,246300,-0.0028937713484981087,-0.0028979663997742234
2017-08-21,9754.349609,9884.349609,9740.099609,9864.25,205300,-0.011141282003193309,-0.011203810954431055
2017-08-22,9765.549805,9828.450195,9752.599609,9815.75,183600,-0.005114249547920391,-0.00512737208253777
2017-08-23,9852.5,9857.900391,9786.75,9803.049805,168600,0.005044368434686364,0.005031688232763551
2017-08-24,9857.049805,9881.5,9848.849609,9881.200195,184700,-0.002444074558090592,-0.0024470661838116533
2017-08-28,9912.799805,9925.75,9882.0,9907.150391,159600,0.0005702360191417455,0.0005700734963642748
2017-08-29,9796.049805,9887.349609,9783.75,9886.400391,173300,-0.00913887587258233,-0.009180891578812031
2017-08-30,9884.400391,9909.450195,9850.799805,9859.5,157800,0.0025255226938485364,0.002522338920744136
2017-08-31,9917.900391,9925.099609,9856.950195,9905.700195,327700,0.001231633883504557,0.0012308760446825492
2017-09-01,9974.400391,9983.450195,9909.849609,9937.650391,157800,0.0036980572423117586,0.003691236239761198
2017-09-04,9912.849609,9988.400391,9861.0,9984.150391,148800,-0.007141397035071773,-0.007167018867535963
2017-09-05,9952.200195,9963.099609,9901.049805,9933.25,139200,0.0019077537563234603,0.0019059363052583672
2017-09-06,9916.200195,9931.549805,9882.549805,9899.25,149200,0.0017122706265626508,0.0017108063624526886
2017-09-07,9929.900391,9964.849609,9917.200195,9945.849609,188800,-0.0016036053858655697,-0.0016048925372216345
2017-09-08,9934.799805,9963.599609,9913.299805,9958.650391,163600,-0.0023949616728742296,-0.002397834180862374
2017-09-11,10006.0498,10028.65039,9968.799805,9971.75,173000,0.0034396971444330404,0.003433794916921271
2017-09-12,10093.0498,10097.5498,10028.0498,10056.84961,182600,0.0035995556664192296,0.003593092770314375
